Contract,Rate Card,Project Title,Job Title,Line Item Type,Qty
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,42 - 13000864244 - Cu 1200/0.64 PIUT MB - FREN01 c73:M401-600 FREN01 c73:M751-950 FREN01 c73:M1101-1200,CR-01-01-01-01 | Cable Recovery of all sizes,176.2
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,43 - 13000897660 - Cu 400/0.64 CPIUT PEMB - FREN01 c73:M801-1200,CR-01-01-01-01 | Cable Recovery of all sizes,174.9
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,44 - 13000897701 - Cu 400/0.64 CPIUT PEMB - FREN01 c73:M801-1200,CR-01-01-01-01 | Cable Recovery of all sizes,57.7
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,45 - 13000900812 - Cu 1200/0.64 PIUT MB - FREN01 c73:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,86.9
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,46 - 13000905065 - Cu 1200/0.64 PIUT MB - FREN01 c73:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,148.4
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,47 - 13000905130 - Cu 1200/0.64 PIUT MB - FREN01 c73:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,179.8
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,48 - 13000911911 - Cu 400/0.40 CPFUT MB - FREN01 c73:M101-400,CR-01-01-01-01 | Cable Recovery of all sizes,62.5
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,49 - 13000920557 - Cu 1200/0.64 PIUT MB - FREN01 c73:M401-600 FREN01 c73:M751-1200,CR-01-01-01-01 | Cable Recovery of all sizes,12.7
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,50 - 13000922250 - Cu 400/0.40 CPFUT MB - FREN01 c73:M101-400,CR-01-01-01-01 | Cable Recovery of all sizes,73.4
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,51 - 13000937844 - Cu 1200/0.64 PIUT MB - FREN01 c73:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,204.4
