Contract,Rate Card,Project Title,Job Title,Line Item Type,Qty
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,150 - 601273328 - Cu 600/0.40 PIUT PE - CVIC01 c44:M1201-1800,CR-01-01-01-01 | Cable Recovery of all sizes,61.1
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,151 - 601273332 - Cu 1200/0.64 PIUT PE - CVIC01 c44:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,63.8
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,151 - 601273333 - Cu 600/0.40 PIUT PE - CVIC01 c44:M1201-1800,CR-01-01-01-01 | Cable Recovery of all sizes,63.8
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,152 - 601273337 - Cu 1200/0.64 PIUT PE - CVIC01 c44:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,86.7
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,152 - 601273338 - Cu 600/0.40 PIUT PE - CVIC01 c44:M1201-1800,CR-01-01-01-01 | Cable Recovery of all sizes,86.7
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,153 - 601273344 - Cu 1200/0.64 PIUT PE - CVIC01 c44:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,73.7
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,153 - 601273345 - Cu 600/0.40 PIUT PE - CVIC01 c44:M1201-1800,CR-01-01-01-01 | Cable Recovery of all sizes,73.7
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,154 - 601273349 - Cu 1200/0.64 PIUT PE - CVIC01 c44:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,66.8
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,154 - 601273350 - Cu 600/0.40 PIUT PE - CVIC01 c44:M1201-1800,CR-01-01-01-01 | Cable Recovery of all sizes,66.8
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,155 - 601273354 - Cu 1200/0.64 PIUT PE - CVIC01 c44:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,43
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,155 - 601273355 - Cu 600/0.40 PIUT PE - CVIC01 c44:M1201-1800,CR-01-01-01-01 | Cable Recovery of all sizes,43
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,156 - 601273360 - Cu 1200/0.64 PIUT PE - CVIC01 c44:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,81.9
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,156 - 601273361 - Cu 600/0.40 PIUT PE - CVIC01 c44:M1201-1800,CR-01-01-01-01 | Cable Recovery of all sizes,81.9
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,157 - 601273367 - Cu 1200/0.64 PIUT PE - CVIC01 c44:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,69.2
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,157 - 601273368 - Cu 600/0.40 PIUT PE - CVIC01 c44:M1201-1800,CR-01-01-01-01 | Cable Recovery of all sizes,69.2
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,158 - 601273374 - Cu 600/0.40 PIUT PE - CVIC01 c44:M1201-1800,CR-01-01-01-01 | Cable Recovery of all sizes,20.5
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,158 - 601273375 - Cu 1200/0.64 PIUT PE - CVIC01 c44:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,20.5
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,159 - 601273379 - Cu 600/0.40 PIUT PE - CVIC01 c44:M1201-1800,CR-01-01-01-01 | Cable Recovery of all sizes,84
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,159 - 601273380 - Cu 1200/0.64 PIUT PE - CVIC01 c44:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,84
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,160 - 601273385 - Cu 600/0.40 PIUT PE - CVIC01 c44:M1201-1800,CR-01-01-01-01 | Cable Recovery of all sizes,99.9
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,160 - 601273386 - Cu 1200/0.64 PIUT PE - CVIC01 c44:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,99.9
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,161 - 601273390 - Cu 600/0.40 PIUT PE - CVIC01 c44:M1201-1800,CR-01-01-01-01 | Cable Recovery of all sizes,70.2
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,161 - 601273391 - Cu 1200/0.64 PIUT PE - CVIC01 c44:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,70.2
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,162 - 601273397 - Cu 600/0.40 PIUT PE - CVIC01 c44:M1201-1800,CR-01-01-01-01 | Cable Recovery of all sizes,65.9
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,162 - 601273398 - Cu 1200/0.64 PIUT PE - CVIC01 c44:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,65.9
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,163 - 601274373 - Cu 600/0.40 PIUT PE - CVIC01 c44:M1201-1800,CR-01-01-01-01 | Cable Recovery of all sizes,92.4
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,163 - 601274374 - Cu 1200/0.64 PIUT PE - CVIC01 c44:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,92.4
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,164 - 601274382 - Cu 400/0.40 CPFUT MB - CVIC01 c44:M2101-2400,CR-01-01-01-01 | Cable Recovery of all sizes,83.1
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,164 - 601274383 - Cu 2700/0.40 PIUT PE - CVIC01 c44:M1-2400,CR-01-01-01-01 | Cable Recovery of all sizes,83.1
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,170 - 601284846 - Cu 2700/0.40 PIUT PE - CVIC01 c44:M1-2400 CVIC01 c44:M2501-2600,CR-01-01-01-01 | Cable Recovery of all sizes,82
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,171 - 601284867 - Cu 2700/0.40 PIUT PE - CVIC01 c44:M1-2400,CR-01-01-01-01 | Cable Recovery of all sizes,80.2
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,172 - 601284874 - Cu 2700/0.40 PIUT PE - CVIC01 c44:M1-2400,CR-01-01-01-01 | Cable Recovery of all sizes,110.5
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,173 - 601285026 - Cu 2700/0.40 PIUT PE - CVIC01 c44:M1-2600,CR-01-01-01-01 | Cable Recovery of all sizes,18.9
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,174 - 601285049 - Cu 2700/0.40 PIUT PE - CVIC01 c44:M1-2700,CR-01-01-01-01 | Cable Recovery of all sizes,45.3
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,175 - 601285182 - Cu 2700/0.40 PIUT PE - CVIC01 c44:M1-2600,CR-01-01-01-01 | Cable Recovery of all sizes,42.8
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,176 - 601285193 - Cu 2700/0.40 PIUT PE - CVIC01 c44:M1-2600,CR-01-01-01-01 | Cable Recovery of all sizes,32
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,192 - 6500288231 - Cu 2700/0.40 PIUT PE - CVIC01 c44:M1-2600,CR-01-01-01-01 | Cable Recovery of all sizes,61.1
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,193 - 15016832354 - Cu 2700/0.40 PIUT PE - CVIC01 c44:M1-2600,CR-01-01-01-01 | Cable Recovery of all sizes,48.3
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,199 - 601260180 - Cu 600/0.40 PIUT PE - CVIC01 c44:M401-1000,CR-01-01-01-01 | Cable Recovery of all sizes,102.1
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,200 - 601260189 - Cu 600/0.40 PIUT PE - CVIC01 c44:M401-1000,CR-01-01-01-01 | Cable Recovery of all sizes,38.8
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,207 - 601319326 - Cu 400/0.40 PIUT PE - CVIC01 c44:M401-800,CR-01-01-01-01 | Cable Recovery of all sizes,44.9
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,208 - 601027620 - Cu 600/0.40 PIUT PE - CVIC01 c44:M401-1000,CR-01-01-01-01 | Cable Recovery of all sizes,29.3
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,213 - 601237704 - Cu 600/0.40 PIUT PE - CVIC01 c44:M1201-1800,CR-01-01-01-01 | Cable Recovery of all sizes,10.7
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,213 - 601237704 - Cu 600/0.40 PIUT PE - CVIC01 c44:M401-1000,CR-01-01-01-01 | Cable Recovery of all sizes,10.7
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,244 - 601285040 - Cu 2700/0.40 PIUT PE - CVIC01 c44:M1-2600,CR-01-01-01-01 | Cable Recovery of all sizes,35.5
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,269 - 15017968807 - Cu 300/0.64 PIUT PE - CVIC01 c44:M1-300,CR-01-01-01-01 | Cable Recovery of all sizes,71.8
