Contract,Rate Card,Project Title,Job Title,Line Item Type,Qty
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-04-SSS-645,CI-02-01-13O | Installation of single fibre cable sheath in occupied underground duct all- inclusive by any means,99
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-04-SSS-645,CI-02-01-13V | Installation of single fibre cable sheath in vacant underground duct all- inclusive by any means,99
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-FSL-641,CI-02-01-12O | Installation of 12 fibre cable sheath in occupied underground duct all- inclusive by any means,119
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-FSL-641,CI-02-01-12V | Installation of 12 fibre cable sheath in vacant underground duct all-inclusive by any means,132.6
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-FSL-642,CI-02-01-12O | Installation of 12 fibre cable sheath in occupied underground duct all- inclusive by any means,268.3025641
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-FSL-642,CI-02-01-12V | Installation of 12 fibre cable sheath in vacant underground duct all-inclusive by any means,298.9657143
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-FSL-643,CI-02-01-12O | Installation of 12 fibre cable sheath in occupied underground duct all- inclusive by any means,220
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-FSL-643,CI-02-01-12V | Installation of 12 fibre cable sheath in vacant underground duct all-inclusive by any means,245.1428571
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-FSL-644,CI-02-01-12O | Installation of 12 fibre cable sheath in occupied underground duct all- inclusive by any means,181
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-FSL-644,CI-02-01-12V | Installation of 12 fibre cable sheath in vacant underground duct all-inclusive by any means,201.6857143
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-FSL-645,CI-02-01-12O | Installation of 12 fibre cable sheath in occupied underground duct all- inclusive by any means,93
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-FSL-645,CI-02-01-12V | Installation of 12 fibre cable sheath in vacant underground duct all-inclusive by any means,103.6285714
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-FSL-646,CI-02-01-12O | Installation of 12 fibre cable sheath in occupied underground duct all- inclusive by any means,198
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-FSL-646,CI-02-01-12V | Installation of 12 fibre cable sheath in vacant underground duct all-inclusive by any means,220.6285714
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-FSL-647,CI-02-01-12O | Installation of 12 fibre cable sheath in occupied underground duct all- inclusive by any means,101
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-FSL-647,CI-02-01-12V | Installation of 12 fibre cable sheath in vacant underground duct all-inclusive by any means,112.5428571
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-641,CI-02-01-13O | Installation of single fibre cable sheath in occupied underground duct all- inclusive by any means,189
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-641,CI-02-01-13V | Installation of single fibre cable sheath in vacant underground duct all- inclusive by any means,189
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-643,CI-02-01-13O | Installation of single fibre cable sheath in occupied underground duct all- inclusive by any means,54
